Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a42,0,15,17,2241.40,0.00,0.00,0.00,223.80,2491.20,0.00,0.00,0.00,797,10,20,65,60,2025-07-15 11:00
a43,0,48,49,2291.90,0.00,0.00,0.00,362.70,2710.60,0.00,0.00,0.00,1200,10,20,65,60,2025-07-15 11:00
a44,1,20,22,2317.70,2317.70,5.00,5.00,273.40,2633.10,2591.10,0.00,0.00,929,10,20,65,60,2025-07-15 11:00
a45,0,15,17,2370.10,0.00,0.00,0.00,116.40,2535.50,0.00,0.00,0.00,990,10,20,65,60,2025-07-15 11:00
a46,0,18,20,2448.40,0.00,0.00,0.00,252.60,2744.00,0.00,0.00,0.00,1174,10,20,65,60,2025-07-15 11:00
a47,1,25,30,2457.20,2457.20,30.00,5.00,393.40,2874.60,2850.60,0.00,0.00,5155,30,60,65,60,2025-07-15 11:00
a48,0,22,25,2505.00,0.00,0.00,0.00,202.10,2746.10,0.00,0.00,0.00,1057,10,20,65,60,2025-07-15 11:00
a49,0,25,30,2693.50,0.00,0.00,0.00,214.30,2958.80,0.00,0.00,0.00,5143,30,60,65,60,2025-07-15 11:00
a50,0,18,20,2709.70,0.00,0.00,0.00,160.00,2906.70,0.00,0.00,0.00,4660,30,60,65,60,2025-07-15 11:00
a51,1,15,17,2733.70,2733.70,5.00,5.00,157.60,2942.30,2891.30,0.00,0.00,1101,10,20,65,60,2025-07-15 11:00
a52,0,22,25,2775.10,0.00,0.00,0.00,329.60,3161.70,0.00,0.00,0.00,5332,30,60,65,60,2025-07-15 11:00
a53,0,22,25,2932.70,0.00,0.00,0.00,167.40,3128.10,0.00,0.00,0.00,5307,30,60,65,60,2025-07-15 11:00
a54,0,28,28,2964.50,0.00,0.00,0.00,154.50,3188.00,0.00,0.00,0.00,1183,10,20,65,60,2025-07-15 11:00
a55,0,28,28,2982.20,0.00,0.00,0.00,323.40,3362.60,0.00,0.00,0.00,1176,10,20,65,60,2025-07-15 11:00
a56,0,18,20,3182.60,0.00,0.00,0.00,340.70,3579.30,0.00,0.00,0.00,884,10,20,65,60,2025-07-15 11:00
a57,0,18,20,3216.90,0.00,0.00,0.00,153.40,3437.30,0.00,0.00,0.00,903,10,20,65,60,2025-07-15 11:00
a58,1,20,22,3363.40,3363.40,5.00,5.00,293.80,3712.20,3657.20,0.00,0.00,1022,10,20,65,60,2025-07-15 11:00
a59,0,16,18,3568.20,0.00,0.00,0.00,280.10,3903.30,0.00,0.00,0.00,1079,10,20,65,60,2025-07-15 11:00
a60,0,48,49,3647.10,0.00,0.00,0.00,285.20,3972.30,0.00,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a61,1,28,28,3680.90,3680.90,26.00,5.00,241.70,3946.60,3922.60,0.00,0.00,1194,10,20,65,60,2025-07-15 11:00
a62,1,16,18,3692.40,3692.40,5.00,5.00,149.10,3867.50,3841.50,0.00,0.00,4551,30,60,65,60,2025-07-15 11:00
a63,0,48,49,3717.70,0.00,0.00,0.00,157.40,3936.10,0.00,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a64,0,20,22,3723.90,0.00,0.00,0.00,304.00,4093.90,0.00,0.00,0.00,4725,30,60,65,60,2025-07-15 11:00
a65,0,20,22,3957.50,0.00,0.00,0.00,240.60,4255.10,0.00,0.00,0.00,1135,10,20,65,60,2025-07-15 11:00
a66,1,15,17,3974.00,3974.00,5.00,5.00,358.70,4363.70,4332.70,0.00,0.00,1179,10,20,65,60,2025-07-15 11:00
a67,0,28,28,4104.60,0.00,0.00,0.00,311.50,4485.10,0.00,0.00,0.00,5494,30,60,65,60,2025-07-15 11:00
a68,0,16,18,4237.70,0.00,0.00,0.00,258.60,4566.30,0.00,0.00,0.00,875,10,20,65,60,2025-07-15 11:00
a69,0,20,22,4407.20,0.00,0.00,0.00,128.90,4597.10,0.00,0.00,0.00,5396,30,60,65,60,2025-07-15 11:00
a70,0,22,25,4429.50,0.00,0.00,0.00,396.70,4885.20,0.00,0.00,0.00,987,10,20,65,60,2025-07-15 11:00
a71,0,18,20,4469.60,0.00,0.00,0.00,396.50,4922.10,0.00,0.00,0.00,882,10,20,65,60,2025-07-15 11:00
a72,0,16,18,4713.50,0.00,0.00,0.00,283.10,5057.60,0.00,0.00,0.00,1173,10,20,65,60,2025-07-15 11:00
a73,1,28,28,4771.60,4771.60,5.00,5.00,148.40,4988.00,4920.00,0.00,0.00,5412,30,60,65,60,2025-07-15 11:00
a74,0,48,49,4778.50,0.00,0.00,0.00,129.80,4943.30,0.00,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a75,0,16,18,4894.80,0.00,0.00,0.00,243.80,5186.60,0.00,0.00,0.00,1163,10,20,65,60,2025-07-15 11:00
a76,0,48,49,4981.30,0.00,0.00,0.00,272.70,5284.00,0.00,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a77,1,15,17,4994.50,4994.50,5.00,5.00,230.50,5283.00,5225.00,0.00,0.00,823,10,20,65,60,2025-07-15 11:00
a78,0,18,20,5008.70,0.00,0.00,0.00,142.50,5193.20,0.00,0.00,0.00,948,10,20,65,60,2025-07-15 11:00
a79,0,25,30,5132.00,0.00,0.00,0.00,388.90,5570.90,0.00,0.00,0.00,5339,30,60,65,60,2025-07-15 11:00
a80,1,20,22,5242.10,5242.10,5.00,5.00,346.10,5625.20,5588.20,0.00,0.00,5317,30,60,65,60,2025-07-15 11:00
a81,0,15,17,5244.70,0.00,0.00,0.00,196.50,5481.20,0.00,0.00,0.00,715,10,20,65,60,2025-07-15 11:00
a82,0,20,22,5302.70,0.00,0.00,0.00,139.00,5473.70,0.00,0.00,0.00,1121,10,20,65,60,2025-07-15 11:00
a83,0,16,18,5359.40,0.00,0.00,0.00,269.20,5692.60,0.00,0.00,0.00,781,10,20,65,60,2025-07-15 11:00
a84,0,28,28,5593.60,0.00,0.00,0.00,106.10,5758.70,0.00,0.00,0.00,5481,30,60,65,60,2025-07-15 11:00
a85,0,15,17,5779.30,0.00,0.00,0.00,102.40,5936.70,0.00,0.00,0.00,4160,30,60,65,60,2025-07-15 11:00
a86,0,15,17,6080.20,0.00,0.00,0.00,364.70,6489.90,0.00,0.00,0.00,1198,10,20,65,60,2025-07-15 11:00
a87,0,22,25,6208.20,0.00,0.00,0.00,244.30,6484.50,0.00,0.00,0.00,5252,30,60,65,60,2025-07-15 11:00
a88,0,48,49,6280.10,0.00,0.00,0.00,118.20,6436.30,0.00,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a89,0,20,22,6385.90,0.00,0.00,0.00,133.50,6562.40,0.00,0.00,0.00,914,10,20,65,60,2025-07-15 11:00
a90,1,18,20,6477.80,6477.80,5.00,5.00,356.00,6857.80,6833.80,0.00,0.00,1004,10,20,65,60,2025-07-15 11:00
a91,0,18,20,6498.20,0.00,0.00,0.00,102.70,6633.90,0.00,0.00,0.00,892,10,20,65,60,2025-07-15 11:00
a92,0,20,22,6953.60,0.00,0.00,0.00,248.40,7272.00,0.00,0.00,0.00,949,10,20,65,60,2025-07-15 11:00
a93,0,48,49,7019.60,0.00,0.00,0.00,338.60,7422.20,0.00,0.00,0.00,1200,10,20,65,60,2025-07-15 11:00
a94,0,18,20,7045.70,0.00,0.00,0.00,127.00,7204.70,0.00,0.00,0.00,875,10,20,65,60,2025-07-15 11:00
a95,0,28,28,7093.00,0.00,0.00,0.00,291.60,7428.60,0.00,0.00,0.00,1189,10,20,65,60,2025-07-15 11:00
a96,1,18,20,7131.70,7131.70,28.00,5.00,200.70,7377.40,7332.40,0.00,0.00,1042,10,20,65,60,2025-07-15 11:00
a97,0,15,17,7157.40,0.00,0.00,0.00,223.20,7419.60,0.00,0.00,0.00,1161,10,20,65,60,2025-07-15 11:00
a98,1,18,20,7200.80,7200.80,5.00,5.00,148.50,7400.30,7349.30,0.00,0.00,1004,10,20,65,60,2025-07-15 11:00
a99,0,15,17,7229.00,0.00,0.00,0.00,339.10,7609.10,0.00,0.00,0.00,1125,10,20,65,60,2025-07-15 11:00
a100,0,25,30,7273.40,0.00,0.00,0.00,277.50,7583.90,0.00,0.00,0.00,5142,30,60,65,60,2025-07-15 11:00
a101,0,48,49,7388.50,0.00,0.00,0.00,141.30,7591.80,0.00,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a102,1,18,20,7414.80,7414.80,5.00,5.00,245.70,7685.50,7660.50,0.00,0.00,1170,10,20,65,60,2025-07-15 11:00
a103,0,28,28,7420.50,0.00,0.00,0.00,181.30,7653.80,0.00,0.00,0.00,1149,10,20,65,60,2025-07-15 11:00
a104,0,48,49,7706.90,0.00,0.00,0.00,130.20,7896.10,0.00,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a105,0,18,20,7727.90,0.00,0.00,0.00,284.90,8054.80,0.00,0.00,0.00,1068,10,20,65,60,2025-07-15 11:00
a106,0,28,28,7821.70,0.00,0.00,0.00,314.10,8168.80,0.00,0.00,0.00,5429,30,60,65,60,2025-07-15 11:00
a107,0,28,28,7847.10,0.00,0.00,0.00,385.40,8271.50,0.00,0.00,0.00,5459,30,60,65,60,2025-07-15 11:00
a108,0,15,17,7993.50,0.00,0.00,0.00,309.20,8328.70,0.00,0.00,0.00,1187,10,20,65,60,2025-07-15 11:00
a109,0,16,18,8002.00,0.00,0.00,0.00,164.70,8213.70,0.00,0.00,0.00,1135,10,20,65,60,2025-07-15 11:00
a110,0,16,18,8194.10,0.00,0.00,0.00,140.30,8378.40,0.00,0.00,0.00,1063,10,20,65,60,2025-07-15 11:00
a111,1,18,20,8198.80,8198.80,5.00,5.00,171.70,8431.50,8370.50,0.00,0.00,1009,10,20,65,60,2025-07-15 11:00
a112,0,15,17,8234.10,0.00,0.00,0.00,239.70,8537.80,0.00,0.00,0.00,1075,10,20,65,60,2025-07-15 11:00
a113,0,28,28,8424.20,0.00,0.00,0.00,222.00,8706.20,0.00,0.00,0.00,5289,30,60,65,60,2025-07-15 11:00
a114,0,18,20,8777.00,0.00,0.00,0.00,341.90,9150.90,0.00,0.00,0.00,4907,30,60,65,60,2025-07-15 11:00
a115,0,48,49,8959.30,0.00,0.00,0.00,174.60,9175.90,0.00,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a116,0,18,20,8986.00,0.00,0.00,0.00,283.50,9313.50,0.00,0.00,0.00,1159,10,20,65,60,2025-07-15 11:00
a117,0,28,28,9002.70,0.00,0.00,0.00,366.80,9439.50,0.00,0.00,0.00,5457,30,60,65,60,2025-07-15 11:00
a118,0,20,22,9030.40,0.00,0.00,0.00,167.30,9263.70,0.00,0.00,0.00,4807,30,60,65,60,2025-07-15 11:00
a119,0,25,30,9134.10,0.00,0.00,0.00,186.90,9353.00,0.00,0.00,0.00,5313,30,60,65,60,2025-07-15 11:00
a120,1,15,17,9429.10,9429.10,5.00,5.00,146.20,9613.30,9575.30,0.00,0.00,798,10,20,65,60,2025-07-15 11:00
a121,1,18,20,9555.30,9555.30,26.00,5.00,319.90,9941.20,9875.20,0.00,0.00,884,10,20,65,60,2025-07-15 11:00
a122,1,16,18,9706.50,9706.50,5.00,5.00,374.40,10139.90,10080.90,0.00,0.00,4386,30,60,65,60,2025-07-15 11:00
a123,0,18,20,9740.00,0.00,0.00,0.00,182.10,9971.10,0.00,0.00,0.00,1181,10,20,65,60,2025-07-15 11:00
a124,0,48,49,9783.40,0.00,0.00,0.00,300.50,10134.90,0.00,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a125,0,20,22,9859.10,0.00,0.00,0.00,187.40,10103.50,0.00,0.00,0.00,5209,30,60,65,60,2025-07-15 11:00
a126,0,28,28,9935.30,0.00,0.00,0.00,283.50,10254.80,0.00,0.00,0.00,5412,30,60,65,60,2025-07-15 11:00
a127,0,20,22,10003.80,0.00,0.00,0.00,257.40,10302.20,0.00,0.00,0.00,1005,10,20,65,60,2025-07-15 11:00
a128,0,25,30,10007.70,0.00,0.00,0.00,152.00,10220.70,0.00,0.00,0.00,1160,10,20,65,60,2025-07-15 11:00
a129,0,25,30,10011.80,0.00,0.00,0.00,373.40,10414.20,0.00,0.00,0.00,5463,30,60,65,60,2025-07-15 11:00
a130,0,16,18,10100.90,0.00,0.00,0.00,350.40,10513.30,0.00,0.00,0.00,917,10,20,65,60,2025-07-15 11:00
a131,0,16,18,10108.10,0.00,0.00,0.00,138.60,10318.70,0.00,0.00,0.00,855,10,20,65,60,2025-07-15 11:00
a132,1,20,22,10198.00,10198.00,5.00,5.00,389.10,10634.10,10587.10,0.00,0.00,1031,10,20,65,60,2025-07-15 11:00
a133,0,22,25,10522.50,0.00,0.00,0.00,320.10,10907.60,0.00,0.00,0.00,1185,10,20,65,60,2025-07-15 11:00
a134,0,22,25,10650.60,0.00,0.00,0.00,218.60,10938.20,0.00,0.00,0.00,5030,30,60,65,60,2025-07-15 11:00
a135,0,25,30,10683.80,0.00,0.00,0.00,327.10,11048.90,0.00,0.00,0.00,1163,10,20,65,60,2025-07-15 11:00
a136,0,25,30,10832.70,0.00,0.00,0.00,141.30,11001.00,0.00,0.00,0.00,1159,10,20,65,60,2025-07-15 11:00
a137,0,16,18,10952.30,0.00,0.00,0.00,224.90,11234.20,0.00,0.00,0.00,934,10,20,65,60,2025-07-15 11:00
a138,1,48,49,10961.10,10961.10,5.00,5.00,231.50,11236.60,11192.60,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a139,0,20,22,10976.10,0.00,0.00,0.00,373.20,11401.30,0.00,0.00,0.00,998,10,20,65,60,2025-07-15 11:00
a140,0,25,30,10991.80,0.00,0.00,0.00,154.60,11183.40,0.00,0.00,0.00,1152,10,20,65,60,2025-07-15 11:00
a141,0,28,28,11037.90,0.00,0.00,0.00,279.40,11387.30,0.00,0.00,0.00,5419,30,60,65,60,2025-07-15 11:00
a142,0,25,30,11166.10,0.00,0.00,0.00,124.10,11319.20,0.00,0.00,0.00,1089,10,20,65,60,2025-07-15 11:00
a143,0,15,17,11258.80,0.00,0.00,0.00,398.70,11719.50,0.00,0.00,0.00,1132,10,20,65,60,2025-07-15 11:00
a144,0,48,49,11337.60,0.00,0.00,0.00,393.50,11786.10,0.00,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a145,0,22,25,11368.20,0.00,0.00,0.00,238.80,11637.00,0.00,0.00,0.00,1025,10,20,65,60,2025-07-15 11:00
a146,1,22,25,11479.30,11479.30,5.00,5.00,209.10,11724.40,11688.40,0.00,0.00,5452,30,60,65,60,2025-07-15 11:00
a147,0,15,17,11502.60,0.00,0.00,0.00,164.70,11730.30,0.00,0.00,0.00,740,10,20,65,60,2025-07-15 11:00
a148,0,15,17,11534.60,0.00,0.00,0.00,180.50,11769.10,0.00,0.00,0.00,824,10,20,65,60,2025-07-15 11:00
a149,0,18,20,11567.40,0.00,0.00,0.00,306.20,11922.60,0.00,0.00,0.00,4907,30,60,65,60,2025-07-15 11:00
a150,0,18,20,11845.10,0.00,0.00,0.00,192.90,12091.00,0.00,0.00,0.00,1183,10,20,65,60,2025-07-15 11:00
a151,0,28,28,11959.70,0.00,0.00,0.00,265.90,12272.60,0.00,0.00,0.00,5364,30,60,65,60,2025-07-15 11:00
a152,1,22,25,12008.50,12008.50,26.00,5.00,348.30,12416.80,12356.80,0.00,0.00,4952,30,60,65,60,2025-07-15 11:00
a153,0,22,25,12048.20,0.00,0.00,0.00,332.60,12427.80,0.00,0.00,0.00,1098,10,20,65,60,2025-07-15 11:00
a154,0,15,17,12189.50,0.00,0.00,0.00,152.50,12373.00,0.00,0.00,0.00,913,10,20,65,60,2025-07-15 11:00
a155,1,16,18,12217.10,12217.10,5.00,5.00,283.20,12533.30,12500.30,0.00,0.00,4352,30,60,65,60,2025-07-15 11:00
a156,0,25,30,12287.50,0.00,0.00,0.00,130.20,12480.70,0.00,0.00,0.00,5111,30,60,65,60,2025-07-15 11:00
a157,0,22,25,12310.60,0.00,0.00,0.00,121.90,12488.50,0.00,0.00,0.00,1143,10,20,65,60,2025-07-15 11:00
a158,0,20,22,12347.90,0.00,0.00,0.00,308.70,12693.60,0.00,0.00,0.00,4724,30,60,65,60,2025-07-15 11:00
a159,0,20,22,12426.20,0.00,0.00,0.00,274.40,12765.60,0.00,0.00,0.00,4865,30,60,65,60,2025-07-15 11:00
a160,1,22,25,12456.80,12456.80,26.00,5.00,257.80,12771.60,12714.60,0.00,0.00,5455,30,60,65,60,2025-07-15 11:00
a161,0,28,28,12488.40,0.00,0.00,0.00,153.00,12681.40,0.00,0.00,0.00,5449,30,60,65,60,2025-07-15 11:00
a162,0,15,17,12693.70,0.00,0.00,0.00,325.70,13077.40,0.00,0.00,0.00,755,10,20,65,60,2025-07-15 11:00
