Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a42,1,15,17,2241.40,2241.40,5.00,5.00,223.80,2491.20,2486.60,0.00,0.00,797,10,20,65,60,2025-07-15 11:00
a43,0,48,49,2291.90,0.00,0.00,0.00,362.70,2710.60,0.00,0.00,0.00,1200,10,20,65,60,2025-07-15 11:00
a44,0,20,22,2317.70,0.00,0.00,0.00,273.40,2633.10,0.00,0.00,0.00,929,10,20,65,60,2025-07-15 11:00
a45,1,15,17,2370.10,2370.10,5.00,27.00,116.40,2535.50,2486.50,0.00,0.00,990,10,20,65,60,2025-07-15 11:00
a46,0,18,20,2448.40,0.00,0.00,0.00,252.60,2744.00,0.00,0.00,0.00,1174,10,20,65,60,2025-07-15 11:00
a47,1,25,30,2457.20,2457.20,32.00,5.00,393.40,2874.60,2850.60,0.00,0.00,5155,30,60,65,60,2025-07-15 11:00
a48,1,22,25,2505.00,2505.00,5.00,5.00,202.10,2746.10,2707.10,0.00,0.00,1057,10,20,65,60,2025-07-15 11:00
a49,0,25,30,2693.50,0.00,0.00,0.00,214.30,2958.80,0.00,0.00,0.00,5143,30,60,65,60,2025-07-15 11:00
a50,1,18,20,2709.70,2709.70,5.00,5.00,160.00,2906.70,2891.40,0.00,0.00,4660,30,60,65,60,2025-07-15 11:00
a51,1,15,17,2733.70,2733.70,5.00,30.00,157.60,2942.30,2891.30,0.00,0.00,1101,10,20,65,60,2025-07-15 11:00
a52,1,22,25,2775.10,2850.70,32.00,5.00,329.60,3161.70,3180.30,75.60,18.60,5332,30,60,65,60,2025-07-15 11:00
a53,1,22,25,2932.70,2932.70,5.00,5.00,167.40,3128.10,3100.10,0.00,0.00,5307,30,60,65,60,2025-07-15 11:00
a54,0,28,28,2964.50,0.00,0.00,0.00,154.50,3188.00,0.00,0.00,0.00,1183,10,20,65,60,2025-07-15 11:00
a55,0,28,28,2982.20,0.00,0.00,0.00,323.40,3362.60,0.00,0.00,0.00,1176,10,20,65,60,2025-07-15 11:00
a56,1,18,20,3182.60,3182.60,5.00,5.00,340.70,3579.30,3523.30,0.00,0.00,884,10,20,65,60,2025-07-15 11:00
a57,1,18,20,3216.90,3216.90,5.00,30.00,153.40,3437.30,3370.30,0.00,0.00,903,10,20,65,60,2025-07-15 11:00
a58,1,20,22,3363.40,3363.40,28.00,5.00,293.80,3712.20,3657.20,0.00,0.00,1022,10,20,65,60,2025-07-15 11:00
a59,1,16,18,3568.20,3568.20,5.00,5.00,280.10,3903.30,3848.30,0.00,0.00,1079,10,20,65,60,2025-07-15 11:00
a60,0,48,49,3647.10,0.00,0.00,0.00,285.20,3972.30,0.00,0.00,0.00,5500,30,60,65,60,2025-07-15 11:00
a61,1,28,28,3680.90,3680.90,26.00,5.00,241.70,3946.60,3922.60,0.00,0.00,1194,10,20,65,60,2025-07-15 11:00
a62,1,16,18,3692.40,3692.40,5.00,28.00,149.10,3867.50,3841.50,0.00,0.00,4551,30,60,65,60,2025-07-15 11:00
