Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a30,0,22,25,1487.80,0.00,0,0,228.10,1759.90,0.00,0.00,0.00,1120,10,20,65,60,2025-08-17 00:35
a31,0,48,49,1518.50,0.00,0,0,253.70,1825.20,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 00:35
a32,0,22,25,1534.90,0.00,0,0,368.80,1955.70,0.00,0.00,0.00,1173,10,20,65,60,2025-08-17 00:35
a33,0,28,28,1579.70,0.00,0,0,273.50,1907.20,0.00,0.00,0.00,1172,10,20,65,60,2025-08-17 00:35
a34,0,15,17,1644.90,0.00,0,0,227.80,1924.70,0.00,0.00,0.00,995,10,20,65,60,2025-08-17 00:35
a35,0,16,18,1686.80,0.00,0,0,179.90,1892.70,0.00,0.00,0.00,829,10,20,65,60,2025-08-17 00:35
a36,0,20,22,1817.60,0.00,0,0,299.00,2187.60,0.00,0.00,0.00,5398,30,60,65,60,2025-08-17 00:35
a37,1,48,49,1832.30,1832.30,5,5,159.00,2037.30,1991.30,0.00,0.00,5500,30,60,65,60,2025-08-17 00:35
a38,0,20,22,1916.80,0.00,0,0,284.50,2262.30,0.00,0.00,0.00,4923,30,60,65,60,2025-08-17 00:35
a39,1,48,49,1917.20,1991.50,5,5,393.60,2347.80,2385.10,74.30,37.30,5500,30,60,65,60,2025-08-17 00:35
a40,0,28,28,2072.80,0.00,0,0,359.70,2474.50,0.00,0.00,0.00,5358,30,60,65,60,2025-08-17 00:35
a41,0,28,28,2105.20,0.00,0,0,161.50,2317.70,0.00,0.00,0.00,5326,30,60,65,60,2025-08-17 00:35
a42,0,15,17,2241.40,0.00,0,0,223.80,2491.20,0.00,0.00,0.00,797,10,20,65,60,2025-08-17 00:35
a43,0,48,49,2291.90,0.00,0,0,362.70,2710.60,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 00:35
a44,0,20,22,2317.70,0.00,0,0,273.40,2633.10,0.00,0.00,0.00,929,10,20,65,60,2025-08-17 00:35
a45,0,15,17,2370.10,0.00,0,0,116.40,2535.50,0.00,0.00,0.00,990,10,20,65,60,2025-08-17 00:35
a46,1,18,20,2448.40,2448.40,5,5,252.60,2744.00,2701.00,0.00,0.00,1174,10,20,65,60,2025-08-17 00:35
a47,1,25,30,2457.20,2457.20,32,5,393.40,2874.60,2850.60,0.00,0.00,5155,30,60,65,60,2025-08-17 00:35
a48,0,22,25,2505.00,0.00,0,0,202.10,2746.10,0.00,0.00,0.00,1057,10,20,65,60,2025-08-17 00:35
a49,0,25,30,2693.50,0.00,0,0,214.30,2958.80,0.00,0.00,0.00,5143,30,60,65,60,2025-08-17 00:35
a50,0,18,20,2709.70,0.00,0,0,160.00,2906.70,0.00,0.00,0.00,4660,30,60,65,60,2025-08-17 00:35
a51,0,15,17,2733.70,0.00,0,0,157.60,2942.30,0.00,0.00,0.00,1101,10,20,65,60,2025-08-17 00:35
a52,1,22,25,2775.10,2775.10,5,5,329.60,3161.70,3104.70,0.00,0.00,5332,30,60,65,60,2025-08-17 00:35
a53,1,22,25,2932.70,2932.70,32,5,167.40,3128.10,3100.10,0.00,0.00,5307,30,60,65,60,2025-08-17 00:35
a54,0,28,28,2964.50,0.00,0,0,154.50,3188.00,0.00,0.00,0.00,1183,10,20,65,60,2025-08-17 00:35
a55,0,28,28,2982.20,0.00,0,0,323.40,3362.60,0.00,0.00,0.00,1176,10,20,65,60,2025-08-17 00:35
a56,1,18,20,3182.60,3182.60,28,5,340.70,3579.30,3523.30,0.00,0.00,884,10,20,65,60,2025-08-17 00:35
a57,1,18,20,3216.90,3216.90,5,5,153.40,3437.30,3370.30,0.00,0.00,903,10,20,65,60,2025-08-17 00:35
a58,0,20,22,3363.40,0.00,0,0,293.80,3712.20,0.00,0.00,0.00,1022,10,20,65,60,2025-08-17 00:35
a59,0,16,18,3568.20,0.00,0,0,280.10,3903.30,0.00,0.00,0.00,1079,10,20,65,60,2025-08-17 00:35
a60,1,48,49,3647.10,3647.10,5,5,285.20,3972.30,3932.30,0.00,0.00,5500,30,60,65,60,2025-08-17 00:35
a61,0,28,28,3680.90,0.00,0,0,241.70,3946.60,0.00,0.00,0.00,1194,10,20,65,60,2025-08-17 00:35
a62,0,16,18,3692.40,0.00,0,0,149.10,3867.50,0.00,0.00,0.00,4551,30,60,65,60,2025-08-17 00:35
a63,0,48,49,3717.70,0.00,0,0,157.40,3936.10,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 00:35
a64,0,20,22,3723.90,0.00,0,0,304.00,4093.90,0.00,0.00,0.00,4725,30,60,65,60,2025-08-17 00:35
a65,0,20,22,3957.50,0.00,0,0,240.60,4255.10,0.00,0.00,0.00,1135,10,20,65,60,2025-08-17 00:35
a66,1,15,17,3974.00,3974.00,38,5,358.70,4363.70,4332.70,0.00,0.00,1179,10,20,65,60,2025-08-17 00:35
a67,1,28,28,4104.60,4104.60,5,5,311.50,4485.10,4416.10,0.00,0.00,5494,30,60,65,60,2025-08-17 00:35
a68,0,16,18,4237.70,0.00,0,0,258.60,4566.30,0.00,0.00,0.00,875,10,20,65,60,2025-08-17 00:35
a69,1,20,22,4407.20,4407.20,38,5,128.90,4597.10,4536.10,0.00,0.00,5396,30,60,65,60,2025-08-17 00:35
a70,0,22,25,4429.50,0.00,0,0,396.70,4885.20,0.00,0.00,0.00,987,10,20,65,60,2025-08-17 00:35
a71,0,18,20,4469.60,0.00,0,0,396.50,4922.10,0.00,0.00,0.00,882,10,20,65,60,2025-08-17 00:35
a72,0,16,18,4713.50,0.00,0,0,283.10,5057.60,0.00,0.00,0.00,1173,10,20,65,60,2025-08-17 00:35
a73,0,28,28,4771.60,0.00,0,0,148.40,4988.00,0.00,0.00,0.00,5412,30,60,65,60,2025-08-17 00:35
a74,1,48,49,4778.50,4778.50,5,5,129.80,4943.30,4908.30,0.00,0.00,5500,30,60,65,60,2025-08-17 00:35
a75,0,16,18,4894.80,0.00,0,0,243.80,5186.60,0.00,0.00,0.00,1163,10,20,65,60,2025-08-17 00:35
a76,1,48,49,4981.30,4981.30,5,5,272.70,5284.00,5254.00,0.00,0.00,5500,30,60,65,60,2025-08-17 00:35
a77,0,15,17,4994.50,0.00,0,0,230.50,5283.00,0.00,0.00,0.00,823,10,20,65,60,2025-08-17 00:35
a78,0,18,20,5008.70,0.00,0,0,142.50,5193.20,0.00,0.00,0.00,948,10,20,65,60,2025-08-17 00:35
a79,0,25,30,5132.00,0.00,0,0,388.90,5570.90,0.00,0.00,0.00,5339,30,60,65,60,2025-08-17 00:35
a80,1,20,22,5242.10,5254.10,38,5,346.10,5625.20,5600.20,12.00,0.00,5317,30,60,65,60,2025-08-17 00:35
a81,0,15,17,5244.70,0.00,0,0,196.50,5481.20,0.00,0.00,0.00,715,10,20,65,60,2025-08-17 00:35
a82,1,20,22,5302.70,5302.70,5,5,139.00,5473.70,5441.70,0.00,0.00,1121,10,20,65,60,2025-08-17 00:35
a83,0,16,18,5359.40,0.00,0,0,269.20,5692.60,0.00,0.00,0.00,781,10,20,65,60,2025-08-17 00:35
a84,1,28,28,5593.60,5593.60,5,5,106.10,5758.70,5699.70,0.00,0.00,5481,30,60,65,60,2025-08-17 00:35
a85,1,15,17,5779.30,5779.30,5,5,102.40,5936.70,5881.70,0.00,0.00,4160,30,60,65,60,2025-08-17 00:35
a86,0,15,17,6080.20,0.00,0,0,364.70,6489.90,0.00,0.00,0.00,1198,10,20,65,60,2025-08-17 00:35
a87,0,22,25,6208.20,0.00,0,0,244.30,6484.50,0.00,0.00,0.00,5252,30,60,65,60,2025-08-17 00:35
a88,1,48,49,6280.10,6280.10,5,5,118.20,6436.30,6398.30,0.00,0.00,5500,30,60,65,60,2025-08-17 00:35
a89,1,20,22,6385.90,6398.40,28,5,133.50,6562.40,6531.90,12.50,0.00,914,10,20,65,60,2025-08-17 00:35
a90,1,18,20,6477.80,6477.80,5,5,356.00,6857.80,6833.80,0.00,0.00,1004,10,20,65,60,2025-08-17 00:35
a91,1,18,20,6498.20,6532.00,28,5,102.70,6633.90,6634.70,33.80,0.80,892,10,20,65,60,2025-08-17 00:35
a92,0,20,22,6953.60,0.00,0,0,248.40,7272.00,0.00,0.00,0.00,949,10,20,65,60,2025-08-17 00:35
a93,1,48,49,7019.60,7019.60,5,5,338.60,7422.20,7358.20,0.00,0.00,1200,10,20,65,60,2025-08-17 00:35
a94,0,18,20,7045.70,0.00,0,0,127.00,7204.70,0.00,0.00,0.00,875,10,20,65,60,2025-08-17 00:35
a95,0,28,28,7093.00,0.00,0,0,291.60,7428.60,0.00,0.00,0.00,1189,10,20,65,60,2025-08-17 00:35
a96,0,18,20,7131.70,0.00,0,0,200.70,7377.40,0.00,0.00,0.00,1042,10,20,65,60,2025-08-17 00:35
a97,0,15,17,7157.40,0.00,0,0,223.20,7419.60,0.00,0.00,0.00,1161,10,20,65,60,2025-08-17 00:35
a98,0,18,20,7200.80,0.00,0,0,148.50,7400.30,0.00,0.00,0.00,1004,10,20,65,60,2025-08-17 00:35
a99,0,15,17,7229.00,0.00,0,0,339.10,7609.10,0.00,0.00,0.00,1125,10,20,65,60,2025-08-17 00:35
a100,0,25,30,7273.40,0.00,0,0,277.50,7583.90,0.00,0.00,0.00,5142,30,60,65,60,2025-08-17 00:35
a101,1,48,49,7388.50,7388.50,5,5,141.30,7591.80,7529.80,0.00,0.00,5500,30,60,65,60,2025-08-17 00:35
a102,1,18,20,7414.80,7529.90,5,5,245.70,7685.50,7775.60,115.10,90.10,1170,10,20,65,60,2025-08-17 00:35
