Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a60,1,18,20,3742.20,3742.20,5,5,334.60,4147.80,4076.80,0.00,0.00,913,10,20,65,60,2025-08-17 01:16
a61,0,28,28,3892.20,0.00,0,0,358.60,4302.80,0.00,0.00,0.00,5392,30,60,65,60,2025-08-17 01:16
a62,0,22,25,3977.60,0.00,0,0,195.30,4232.90,0.00,0.00,0.00,5193,30,60,65,60,2025-08-17 01:16
a63,0,20,22,4020.90,0.00,0,0,215.90,4306.80,0.00,0.00,0.00,1072,10,20,65,60,2025-08-17 01:16
a64,0,18,20,4150.80,0.00,0,0,386.60,4565.40,0.00,0.00,0.00,1082,10,20,65,60,2025-08-17 01:16
a65,1,48,49,4162.00,4162.00,5,5,139.80,4353.80,4301.80,0.00,0.00,5500,30,60,65,60,2025-08-17 01:16
a66,1,22,25,4259.70,4301.90,35,5,354.10,4648.80,4656.00,42.20,7.20,5013,30,60,65,60,2025-08-17 01:16
a67,0,28,28,4398.30,0.00,0,0,155.30,4622.60,0.00,0.00,0.00,1170,10,20,65,60,2025-08-17 01:16
a68,1,25,30,4646.70,4646.70,5,5,299.00,5000.70,4945.70,0.00,0.00,5214,30,60,65,60,2025-08-17 01:16
a69,0,28,28,4696.50,0.00,0,0,353.60,5088.10,0.00,0.00,0.00,1133,10,20,65,60,2025-08-17 01:16
a70,1,20,22,4730.10,4730.10,35,5,370.70,5164.80,5100.80,0.00,0.00,1105,10,20,65,60,2025-08-17 01:16
a71,0,15,17,4812.90,0.00,0,0,378.20,5263.10,0.00,0.00,0.00,879,10,20,65,60,2025-08-17 01:16
a72,1,22,25,4959.20,4959.20,5,5,278.40,5283.60,5237.60,0.00,0.00,1135,10,20,65,60,2025-08-17 01:16
a73,0,28,28,4980.30,0.00,0,0,334.30,5350.60,0.00,0.00,0.00,5292,30,60,65,60,2025-08-17 01:16
a74,0,15,17,5196.40,0.00,0,0,231.20,5471.60,0.00,0.00,0.00,865,10,20,65,60,2025-08-17 01:16
a75,1,25,30,5287.70,5287.70,5,5,272.10,5601.80,5559.80,0.00,0.00,5499,30,60,65,60,2025-08-17 01:16
a76,0,28,28,5321.60,0.00,0,0,163.60,5519.20,0.00,0.00,0.00,1165,10,20,65,60,2025-08-17 01:16
a77,1,20,22,5331.00,5331.00,35,5,379.50,5776.50,5710.50,0.00,0.00,4771,30,60,65,60,2025-08-17 01:16
a78,0,16,18,5390.00,0.00,0,0,343.20,5771.20,0.00,0.00,0.00,1163,10,20,65,60,2025-08-17 01:16
a79,0,15,17,5421.70,0.00,0,0,111.00,5600.70,0.00,0.00,0.00,912,10,20,65,60,2025-08-17 01:16
a80,0,15,17,5637.00,0.00,0,0,365.00,6035.00,0.00,0.00,0.00,815,10,20,65,60,2025-08-17 01:16
a81,0,18,20,5667.90,0.00,0,0,263.90,5957.80,0.00,0.00,0.00,4586,30,60,65,60,2025-08-17 01:16
a82,0,16,18,5791.90,0.00,0,0,262.20,6095.10,0.00,0.00,0.00,1155,10,20,65,60,2025-08-17 01:16
a83,1,48,49,5800.90,5800.90,5,5,158.80,6009.70,5959.70,0.00,0.00,5500,30,60,65,60,2025-08-17 01:16
a84,1,16,18,5896.10,5959.90,38,5,142.50,6102.60,6102.40,63.80,0.00,1185,10,20,65,60,2025-08-17 01:16
a85,1,28,28,5917.70,5959.80,5,5,204.90,6152.60,6164.70,42.10,12.10,5345,30,60,65,60,2025-08-17 01:16
a86,0,18,20,6051.10,0.00,0,0,346.50,6424.60,0.00,0.00,0.00,1109,10,20,65,60,2025-08-17 01:16
a87,1,15,17,6190.70,6190.70,5,5,195.30,6424.00,6386.00,0.00,0.00,4575,30,60,65,60,2025-08-17 01:16
a88,1,22,25,6374.10,6374.10,25,5,110.90,6510.00,6485.00,0.00,0.00,1182,10,20,65,60,2025-08-17 01:16
a89,1,20,22,6620.70,6620.70,5,5,149.60,6810.30,6770.30,0.00,0.00,1019,10,20,65,60,2025-08-17 01:16
a90,0,16,18,6654.60,0.00,0,0,272.60,6955.20,0.00,0.00,0.00,4643,30,60,65,60,2025-08-17 01:16
a91,0,28,28,6752.70,0.00,0,0,201.20,6992.90,0.00,0.00,0.00,1173,10,20,65,60,2025-08-17 01:16
a92,1,22,25,6792.00,6792.00,38,5,240.80,7056.80,7032.80,0.00,0.00,5249,30,60,65,60,2025-08-17 01:16
a93,0,18,20,6792.30,0.00,0,0,312.50,7128.80,0.00,0.00,0.00,1076,10,20,65,60,2025-08-17 01:16
a94,1,28,28,6807.80,6807.80,5,5,240.50,7088.30,7048.30,0.00,0.00,5449,30,60,65,60,2025-08-17 01:16
a95,1,20,22,7027.80,7032.90,38,5,101.60,7153.40,7134.50,5.10,0.00,5132,30,60,65,60,2025-08-17 01:16
a96,0,15,17,7242.40,0.00,0,0,284.60,7592.00,0.00,0.00,0.00,824,10,20,65,60,2025-08-17 01:16
a97,1,15,17,7248.00,7248.00,26,5,368.30,7682.30,7616.30,0.00,0.00,911,10,20,65,60,2025-08-17 01:16
a98,1,16,18,7278.50,7278.50,5,5,150.40,7491.90,7428.90,0.00,0.00,1114,10,20,65,60,2025-08-17 01:16
a99,0,16,18,7689.50,0.00,0,0,168.50,7886.00,0.00,0.00,0.00,943,10,20,65,60,2025-08-17 01:16
a100,0,28,28,7723.10,0.00,0,0,120.40,7914.50,0.00,0.00,0.00,5307,30,60,65,60,2025-08-17 01:16
a101,1,48,49,7752.40,7752.40,5,5,219.80,8035.20,7972.20,0.00,0.00,5500,30,60,65,60,2025-08-17 01:16
a102,0,20,22,7779.60,0.00,0,0,349.80,8187.40,0.00,0.00,0.00,1141,10,20,65,60,2025-08-17 01:16
a103,0,28,28,7992.80,0.00,0,0,259.00,8294.80,0.00,0.00,0.00,5304,30,60,65,60,2025-08-17 01:16
a104,1,28,28,8000.40,8000.40,5,5,336.40,8402.80,8336.80,0.00,0.00,5383,30,60,65,60,2025-08-17 01:16
a105,1,16,18,8011.30,8011.30,38,5,189.50,8264.80,8200.80,0.00,0.00,1200,10,20,65,60,2025-08-17 01:16
a106,0,22,25,8070.50,0.00,0,0,114.00,8244.50,0.00,0.00,0.00,1111,10,20,65,60,2025-08-17 01:16
a107,1,18,20,8149.40,8200.90,38,5,381.60,8557.00,8582.50,51.50,25.50,1030,10,20,65,60,2025-08-17 01:16
a108,1,28,28,8176.80,8336.90,5,5,105.10,8321.90,8442.00,160.10,120.10,5357,30,60,65,60,2025-08-17 01:16
a109,0,16,18,8180.50,0.00,0,0,161.40,8373.90,0.00,0.00,0.00,819,10,20,65,60,2025-08-17 01:16
a110,1,25,30,8468.30,8468.30,5,5,289.60,8804.90,8757.90,0.00,0.00,5388,30,60,65,60,2025-08-17 01:16
a111,1,20,22,8598.50,8598.50,35,5,398.40,9063.90,8996.90,0.00,0.00,5222,30,60,65,60,2025-08-17 01:16
a112,0,22,25,8707.50,0.00,0,0,136.20,8902.70,0.00,0.00,0.00,1002,10,20,65,60,2025-08-17 01:16
a113,1,15,17,8752.50,8758.00,5,5,234.10,9041.60,8992.10,5.50,0.00,1158,10,20,65,60,2025-08-17 01:16
a114,0,18,20,8828.90,0.00,0,0,349.10,9207.00,0.00,0.00,0.00,1198,10,20,65,60,2025-08-17 01:16
a115,0,18,20,8892.40,0.00,0,0,328.80,9258.20,0.00,0.00,0.00,883,10,20,65,60,2025-08-17 01:16
a116,0,16,18,9008.90,0.00,0,0,203.30,9277.20,0.00,0.00,0.00,4652,30,60,65,60,2025-08-17 01:16
a117,1,48,49,9030.40,9030.40,5,5,380.10,9434.50,9410.50,0.00,0.00,5500,30,60,65,60,2025-08-17 01:16
a118,0,28,28,9091.60,0.00,0,0,282.50,9427.10,0.00,0.00,0.00,5480,30,60,65,60,2025-08-17 01:16
a119,0,25,30,9266.70,0.00,0,0,217.60,9551.30,0.00,0.00,0.00,1154,10,20,65,60,2025-08-17 01:16
a120,0,28,28,9300.40,0.00,0,0,359.50,9722.90,0.00,0.00,0.00,1144,10,20,65,60,2025-08-17 01:16
a121,1,48,49,9313.60,9410.60,5,5,322.50,9699.10,9733.10,97.00,34.00,5500,30,60,65,60,2025-08-17 01:16
a122,0,48,49,9444.30,0.00,0,0,230.60,9708.90,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:16
