Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a42,1,48,49,4005.00,4005.00,5,5,267.40,4324.40,4272.40,0.00,0.00,5500,30,60,65,60,2025-08-17 01:03
a43,0,18,20,4005.40,0.00,0,0,318.30,4387.70,0.00,0.00,0.00,897,10,20,65,60,2025-08-17 01:03
a44,0,25,30,4140.80,0.00,0,0,350.40,4562.20,0.00,0.00,0.00,1089,10,20,65,60,2025-08-17 01:03
a45,1,20,22,4203.00,4272.50,38,5,316.40,4572.40,4588.90,69.50,16.50,5213,30,60,65,60,2025-08-17 01:03
a46,0,28,28,4255.70,0.00,0,0,354.20,4654.90,0.00,0.00,0.00,5429,30,60,65,60,2025-08-17 01:03
a47,0,18,20,4262.90,0.00,0,0,285.30,4611.20,0.00,0.00,0.00,5039,30,60,65,60,2025-08-17 01:03
a48,1,28,28,4393.10,4393.10,5,5,135.00,4567.10,4528.10,0.00,0.00,5438,30,60,65,60,2025-08-17 01:03
a49,0,18,20,4516.10,0.00,0,0,377.70,4944.80,0.00,0.00,0.00,998,10,20,65,60,2025-08-17 01:03
a50,0,15,17,4524.60,0.00,0,0,155.10,4707.70,0.00,0.00,0.00,1029,10,20,65,60,2025-08-17 01:03
a51,0,15,17,4531.20,0.00,0,0,333.70,4906.90,0.00,0.00,0.00,994,10,20,65,60,2025-08-17 01:03
a52,1,25,30,4539.30,4539.30,5,5,349.10,4957.40,4888.40,0.00,0.00,5442,30,60,65,60,2025-08-17 01:03
a53,0,28,28,4548.40,0.00,0,0,156.50,4761.90,0.00,0.00,0.00,5320,30,60,65,60,2025-08-17 01:03
a54,0,48,49,4706.30,0.00,0,0,298.10,5052.40,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 01:03
a55,1,18,20,4729.40,4729.40,35,5,353.80,5150.20,5083.20,0.00,0.00,5313,30,60,65,60,2025-08-17 01:03
a56,0,18,20,4746.80,0.00,0,0,244.70,5050.50,0.00,0.00,0.00,946,10,20,65,60,2025-08-17 01:03
a57,0,18,20,4749.10,0.00,0,0,166.80,4943.90,0.00,0.00,0.00,1013,10,20,65,60,2025-08-17 01:03
a58,1,20,22,4967.60,4967.60,5,5,119.30,5128.90,5086.90,0.00,0.00,950,10,20,65,60,2025-08-17 01:03
a59,1,22,25,4975.30,5083.30,35,5,294.00,5322.30,5377.30,108.00,55.00,4975,30,60,65,60,2025-08-17 01:03
a60,0,25,30,5020.80,0.00,0,0,329.20,5374.00,0.00,0.00,0.00,1165,10,20,65,60,2025-08-17 01:03
a61,0,18,20,5089.90,0.00,0,0,371.60,5522.50,0.00,0.00,0.00,897,10,20,65,60,2025-08-17 01:03
a62,0,22,25,5172.50,0.00,0,0,263.30,5469.80,0.00,0.00,0.00,1041,10,20,65,60,2025-08-17 01:03
a63,1,25,30,5201.10,5201.10,5,5,186.00,5411.10,5387.10,0.00,0.00,5075,30,60,65,60,2025-08-17 01:03
a64,0,28,28,5240.40,0.00,0,0,282.40,5576.80,0.00,0.00,0.00,5458,30,60,65,60,2025-08-17 01:03
a65,1,48,49,5429.30,5429.30,5,5,133.00,5590.30,5562.30,0.00,0.00,5500,30,60,65,60,2025-08-17 01:03
a66,0,28,28,5528.40,0.00,0,0,267.40,5834.80,0.00,0.00,0.00,1133,10,20,65,60,2025-08-17 01:03
a67,1,25,30,5632.70,5632.70,5,5,300.80,5985.50,5933.50,0.00,0.00,5493,30,60,65,60,2025-08-17 01:03
a68,0,18,20,5661.60,0.00,0,0,383.60,6107.20,0.00,0.00,0.00,890,10,20,65,60,2025-08-17 01:03
a69,0,18,20,5760.70,0.00,0,0,264.50,6093.20,0.00,0.00,0.00,953,10,20,65,60,2025-08-17 01:03
a70,1,20,22,5780.00,5780.00,35,5,131.50,5968.50,5911.50,0.00,0.00,1053,10,20,65,60,2025-08-17 01:03
a71,0,15,17,5784.90,0.00,0,0,125.20,5934.10,0.00,0.00,0.00,847,10,20,65,60,2025-08-17 01:03
a72,0,15,17,5887.90,0.00,0,0,322.50,6269.40,0.00,0.00,0.00,894,10,20,65,60,2025-08-17 01:03
a73,0,15,17,5915.40,0.00,0,0,205.30,6164.70,0.00,0.00,0.00,850,10,20,65,60,2025-08-17 01:03
a74,0,20,22,5930.70,0.00,0,0,100.90,6085.60,0.00,0.00,0.00,1057,10,20,65,60,2025-08-17 01:03
a75,0,28,28,5970.50,0.00,0,0,196.40,6208.90,0.00,0.00,0.00,1134,10,20,65,60,2025-08-17 01:03
a76,1,18,20,5971.30,5971.30,38,5,167.50,6203.80,6138.80,0.00,0.00,4677,30,60,65,60,2025-08-17 01:03
a77,0,22,25,5982.80,0.00,0,0,178.10,6220.90,0.00,0.00,0.00,1128,10,20,65,60,2025-08-17 01:03
a78,1,18,20,6000.30,6131.90,5,5,257.50,6291.80,6389.40,131.60,97.60,4664,30,60,65,60,2025-08-17 01:03
a79,1,28,28,6029.90,6029.90,5,5,101.90,6193.80,6131.80,0.00,0.00,5439,30,60,65,60,2025-08-17 01:03
a80,1,25,30,6052.60,6138.90,28,5,377.30,6469.90,6516.20,86.30,46.30,1128,10,20,65,60,2025-08-17 01:03
a81,0,20,22,6285.50,0.00,0,0,330.60,6661.10,0.00,0.00,0.00,1073,10,20,65,60,2025-08-17 01:03
a82,1,15,17,6335.60,6389.60,5,5,396.70,6776.30,6786.30,54.00,10.00,952,10,20,65,60,2025-08-17 01:03
