Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a36,0,18,20,3016.00,0.00,0,0,389.50,3462.50,0.00,0.00,0.00,1093,10,20,65,60,2025-08-17 01:37
a37,0,22,25,3105.30,0.00,0,0,256.00,3392.30,0.00,0.00,0.00,988,10,20,65,60,2025-08-17 01:37
a38,0,20,22,3111.20,0.00,0,0,123.20,3276.40,0.00,0.00,0.00,960,10,20,65,60,2025-08-17 01:37
a39,0,22,25,3185.70,0.00,0,0,142.10,3369.80,0.00,0.00,0.00,995,10,20,65,60,2025-08-17 01:37
a40,0,20,22,3291.80,0.00,0,0,358.90,3693.70,0.00,0.00,0.00,1014,10,20,65,60,2025-08-17 01:37
a41,0,22,25,3312.90,0.00,0,0,187.70,3556.60,0.00,0.00,0.00,4975,30,60,65,60,2025-08-17 01:37
a42,1,48,49,3339.80,3339.80,5,5,214.60,3584.40,3554.40,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a43,0,20,22,3367.00,0.00,0,0,186.30,3579.30,0.00,0.00,0.00,1055,10,20,65,60,2025-08-17 01:37
a44,1,15,17,3503.00,3554.60,5,5,397.30,3940.30,3951.90,51.60,11.60,1126,10,20,65,60,2025-08-17 01:37
a45,1,25,30,3968.70,3968.70,5,5,213.50,4235.20,4182.20,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a46,0,25,30,4068.80,0.00,0,0,290.20,4403.00,0.00,0.00,0.00,5499,30,60,65,60,2025-08-17 01:37
a47,0,28,28,4084.80,0.00,0,0,158.00,4279.80,0.00,0.00,0.00,5331,30,60,65,60,2025-08-17 01:37
a48,0,28,28,4089.10,0.00,0,0,331.30,4479.40,0.00,0.00,0.00,5360,30,60,65,60,2025-08-17 01:37
a49,0,16,18,4113.40,0.00,0,0,338.70,4506.10,0.00,0.00,0.00,1152,10,20,65,60,2025-08-17 01:37
a50,1,20,22,4116.40,4116.40,35,5,138.40,4320.80,4254.80,0.00,0.00,5178,30,60,65,60,2025-08-17 01:37
a51,0,18,20,4194.90,0.00,0,0,131.10,4391.00,0.00,0.00,0.00,1177,10,20,65,60,2025-08-17 01:37
a52,1,48,49,4286.80,4286.80,5,5,272.70,4622.50,4559.50,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a53,0,25,30,4310.20,0.00,0,0,363.10,4720.30,0.00,0.00,0.00,1098,10,20,65,60,2025-08-17 01:37
a54,0,28,28,4315.70,0.00,0,0,185.40,4572.10,0.00,0.00,0.00,5458,30,60,65,60,2025-08-17 01:37
a55,0,16,18,4457.30,0.00,0,0,161.90,4655.20,0.00,0.00,0.00,1168,10,20,65,60,2025-08-17 01:37
a56,1,48,49,4520.90,4559.60,5,5,336.70,4908.60,4896.30,38.70,0.00,5500,30,60,65,60,2025-08-17 01:37
a57,0,16,18,4529.50,0.00,0,0,257.80,4817.30,0.00,0.00,0.00,777,10,20,65,60,2025-08-17 01:37
a58,0,25,30,4607.90,0.00,0,0,150.70,4807.60,0.00,0.00,0.00,5331,30,60,65,60,2025-08-17 01:37
a59,0,20,22,4619.40,0.00,0,0,326.80,4983.20,0.00,0.00,0.00,5375,30,60,65,60,2025-08-17 01:37
a60,0,22,25,4687.90,0.00,0,0,387.10,5119.00,0.00,0.00,0.00,5062,30,60,65,60,2025-08-17 01:37
a61,1,28,28,4810.80,4896.40,5,5,239.10,5093.90,5135.50,85.60,41.60,5419,30,60,65,60,2025-08-17 01:37
a62,0,20,22,4973.10,0.00,0,0,324.60,5327.70,0.00,0.00,0.00,1097,10,20,65,60,2025-08-17 01:37
a63,0,18,20,4996.90,0.00,0,0,331.10,5382.00,0.00,0.00,0.00,951,10,20,65,60,2025-08-17 01:37
a64,1,18,20,5006.00,5006.00,38,5,104.50,5136.50,5110.50,0.00,0.00,5025,30,60,65,60,2025-08-17 01:37
a65,1,28,28,5312.60,5312.60,5,5,261.30,5627.90,5573.90,0.00,0.00,5422,30,60,65,60,2025-08-17 01:37
a66,0,28,28,5568.60,0.00,0,0,197.00,5825.60,0.00,0.00,0.00,5384,30,60,65,60,2025-08-17 01:37
a67,0,16,18,5709.30,0.00,0,0,388.00,6144.30,0.00,0.00,0.00,805,10,20,65,60,2025-08-17 01:37
a68,1,48,49,5761.00,5761.00,5,5,393.90,6212.90,6154.90,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a69,0,18,20,5796.80,0.00,0,0,223.00,6088.80,0.00,0.00,0.00,1012,10,20,65,60,2025-08-17 01:37
a70,0,15,17,5950.00,0.00,0,0,172.70,6170.70,0.00,0.00,0.00,984,10,20,65,60,2025-08-17 01:37
a71,0,20,22,6005.30,0.00,0,0,118.30,6147.60,0.00,0.00,0.00,931,10,20,65,60,2025-08-17 01:37
a72,1,16,18,6061.20,6155.00,35,5,205.90,6300.10,6360.90,93.80,60.80,4943,30,60,65,60,2025-08-17 01:37
a73,0,16,18,6156.70,0.00,0,0,317.40,6509.10,0.00,0.00,0.00,833,10,20,65,60,2025-08-17 01:37
a74,0,20,22,6176.40,0.00,0,0,264.70,6499.10,0.00,0.00,0.00,1141,10,20,65,60,2025-08-17 01:37
a75,1,25,30,6341.40,6341.40,5,5,134.60,6504.00,6476.00,0.00,0.00,5456,30,60,65,60,2025-08-17 01:37
a76,0,15,17,6343.10,0.00,0,0,250.00,6665.10,0.00,0.00,0.00,749,10,20,65,60,2025-08-17 01:37
a77,0,22,25,6374.70,0.00,0,0,250.70,6661.40,0.00,0.00,0.00,1044,10,20,65,60,2025-08-17 01:37
a78,0,20,22,6382.60,0.00,0,0,296.80,6743.40,0.00,0.00,0.00,1130,10,20,65,60,2025-08-17 01:37
a79,1,48,49,6519.50,6519.50,5,5,281.40,6862.90,6800.90,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a80,0,20,22,6645.60,0.00,0,0,384.40,7083.00,0.00,0.00,0.00,4653,30,60,65,60,2025-08-17 01:37
a81,1,22,25,6649.30,6801.00,5,5,225.00,6932.30,7026.00,151.70,93.70,5083,30,60,65,60,2025-08-17 01:37
a82,1,25,30,6709.20,6801.20,32,5,392.30,7167.50,7193.50,92.00,26.00,1188,10,20,65,60,2025-08-17 01:37
a83,1,18,20,6920.70,7026.20,5,5,221.90,7187.60,7248.10,105.50,60.50,1076,10,20,65,60,2025-08-17 01:37
a84,0,16,18,7033.10,0.00,0,0,243.50,7326.60,0.00,0.00,0.00,1058,10,20,65,60,2025-08-17 01:37
a85,0,20,22,7039.20,0.00,0,0,290.50,7354.70,0.00,0.00,0.00,5364,30,60,65,60,2025-08-17 01:37
a86,0,20,22,7052.70,0.00,0,0,166.50,7275.20,0.00,0.00,0.00,939,10,20,65,60,2025-08-17 01:37
a87,0,25,30,7095.10,0.00,0,0,289.10,7439.20,0.00,0.00,0.00,5372,30,60,65,60,2025-08-17 01:37
a88,1,48,49,7301.00,7301.00,5,5,243.90,7582.90,7544.90,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a89,0,20,22,7411.60,0.00,0,0,124.50,7602.10,0.00,0.00,0.00,1026,10,20,65,60,2025-08-17 01:37
a90,0,22,25,7583.60,0.00,0,0,237.60,7850.20,0.00,0.00,0.00,5190,30,60,65,60,2025-08-17 01:37
a91,0,18,20,7645.00,0.00,0,0,168.10,7885.10,0.00,0.00,0.00,4944,30,60,65,60,2025-08-17 01:37
a92,1,48,49,7670.10,7670.10,5,5,286.70,8006.80,7956.80,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a93,0,28,28,7715.30,0.00,0,0,145.80,7888.10,0.00,0.00,0.00,5407,30,60,65,60,2025-08-17 01:37
a94,0,22,25,7718.60,0.00,0,0,307.40,8052.00,0.00,0.00,0.00,5247,30,60,65,60,2025-08-17 01:37
a95,0,18,20,7819.40,0.00,0,0,259.90,8112.30,0.00,0.00,0.00,1067,10,20,65,60,2025-08-17 01:37
a96,0,15,17,7917.10,0.00,0,0,199.80,8182.90,0.00,0.00,0.00,755,10,20,65,60,2025-08-17 01:37
a97,1,25,30,8012.30,8012.30,26,5,336.30,8389.60,8348.60,0.00,0.00,5204,30,60,65,60,2025-08-17 01:37
a98,1,16,18,8112.90,8112.90,5,5,275.40,8431.30,8388.30,0.00,0.00,5498,30,60,65,60,2025-08-17 01:37
a99,0,28,28,8131.40,0.00,0,0,243.80,8447.20,0.00,0.00,0.00,1143,10,20,65,60,2025-08-17 01:37
a100,0,48,49,8224.00,0.00,0,0,224.30,8491.30,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 01:37
a101,1,22,25,8569.70,8569.70,32,5,284.80,8888.50,8854.50,0.00,0.00,1062,10,20,65,60,2025-08-17 01:37
a102,1,22,25,8615.30,8615.30,5,5,218.10,8892.40,8833.40,0.00,0.00,1149,10,20,65,60,2025-08-17 01:37
a103,0,15,17,8752.30,0.00,0,0,175.10,8978.40,0.00,0.00,0.00,1028,10,20,65,60,2025-08-17 01:37
a104,1,48,49,8859.10,8859.10,5,5,327.00,9219.10,9186.10,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a105,0,22,25,8891.30,0.00,0,0,241.40,9166.70,0.00,0.00,0.00,5135,30,60,65,60,2025-08-17 01:37
a106,0,18,20,8963.00,0.00,0,0,273.70,9267.70,0.00,0.00,0.00,1086,10,20,65,60,2025-08-17 01:37
a107,0,18,20,8998.70,0.00,0,0,363.50,9391.20,0.00,0.00,0.00,5311,30,60,65,60,2025-08-17 01:37
a108,1,25,30,9013.60,9186.20,5,5,209.80,9264.40,9396.00,172.60,131.60,5471,30,60,65,60,2025-08-17 01:37
a109,1,18,20,9145.00,9186.40,35,5,248.20,9436.20,9434.60,41.40,0.00,5143,30,60,65,60,2025-08-17 01:37
a110,0,28,28,9168.40,0.00,0,0,150.90,9360.30,0.00,0.00,0.00,5407,30,60,65,60,2025-08-17 01:37
a111,0,22,25,9350.80,0.00,0,0,135.20,9545.00,0.00,0.00,0.00,1020,10,20,65,60,2025-08-17 01:37
a112,0,22,25,9353.40,0.00,0,0,261.30,9676.70,0.00,0.00,0.00,5239,30,60,65,60,2025-08-17 01:37
a113,0,28,28,9425.10,0.00,0,0,371.60,9838.70,0.00,0.00,0.00,1189,10,20,65,60,2025-08-17 01:37
a114,1,28,28,9454.00,9454.00,5,5,138.50,9627.50,9592.50,0.00,0.00,5474,30,60,65,60,2025-08-17 01:37
a115,1,22,25,9470.50,9470.50,38,5,266.50,9784.00,9737.00,0.00,0.00,5452,30,60,65,60,2025-08-17 01:37
a116,0,15,17,9485.00,0.00,0,0,138.80,9647.80,0.00,0.00,0.00,980,10,20,65,60,2025-08-17 01:37
a117,0,18,20,9515.20,0.00,0,0,175.70,9737.90,0.00,0.00,0.00,875,10,20,65,60,2025-08-17 01:37
a118,0,25,30,9557.30,0.00,0,0,365.30,9986.60,0.00,0.00,0.00,5326,30,60,65,60,2025-08-17 01:37
a119,1,20,22,9609.60,9609.60,5,5,247.20,9927.80,9856.80,0.00,0.00,1176,10,20,65,60,2025-08-17 01:37
a120,0,20,22,9798.40,0.00,0,0,196.10,10044.50,0.00,0.00,0.00,5077,30,60,65,60,2025-08-17 01:37
a121,0,25,30,9830.10,0.00,0,0,169.50,10043.60,0.00,0.00,0.00,5471,30,60,65,60,2025-08-17 01:37
a122,0,20,22,9878.30,0.00,0,0,239.50,10181.80,0.00,0.00,0.00,1152,10,20,65,60,2025-08-17 01:37
a123,0,25,30,9896.80,0.00,0,0,121.10,10066.90,0.00,0.00,0.00,5279,30,60,65,60,2025-08-17 01:37
a124,0,15,17,9928.30,0.00,0,0,141.10,10099.40,0.00,0.00,0.00,754,10,20,65,60,2025-08-17 01:37
a125,1,48,49,9939.50,9939.50,5,5,212.70,10214.20,10152.20,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a126,0,20,22,10027.10,0.00,0,0,285.30,10350.40,0.00,0.00,0.00,1019,10,20,65,60,2025-08-17 01:37
a127,1,18,20,10211.10,10211.10,38,5,360.10,10598.20,10571.20,0.00,0.00,4843,30,60,65,60,2025-08-17 01:37
a128,1,20,22,10259.30,10259.30,5,5,204.70,10505.00,10464.00,0.00,0.00,1085,10,20,65,60,2025-08-17 01:37
a129,1,28,28,10488.20,10488.20,5,5,291.80,10826.00,10780.00,0.00,0.00,5391,30,60,65,60,2025-08-17 01:37
a130,0,16,18,10683.70,0.00,0,0,179.50,10899.20,0.00,0.00,0.00,816,10,20,65,60,2025-08-17 01:37
a131,0,15,17,10690.10,0.00,0,0,192.40,10933.50,0.00,0.00,0.00,1176,10,20,65,60,2025-08-17 01:37
a132,1,48,49,10784.10,10784.10,5,5,187.00,11003.10,10971.10,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a133,0,15,17,10796.20,0.00,0,0,386.70,11241.90,0.00,0.00,0.00,1072,10,20,65,60,2025-08-17 01:37
a134,1,20,22,11126.70,11126.70,5,5,153.80,11345.50,11280.50,0.00,0.00,1062,10,20,65,60,2025-08-17 01:37
a135,0,28,28,11221.60,0.00,0,0,333.20,11582.80,0.00,0.00,0.00,1140,10,20,65,60,2025-08-17 01:37
a136,0,16,18,11453.50,0.00,0,0,302.60,11826.10,0.00,0.00,0.00,1048,10,20,65,60,2025-08-17 01:37
a137,1,48,49,11456.80,11456.80,5,5,218.50,11699.30,11675.30,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a138,1,28,28,11532.50,11675.40,5,5,156.30,11730.80,11831.70,142.90,100.90,5463,30,60,65,60,2025-08-17 01:37
a139,0,18,20,11564.90,0.00,0,0,100.90,11721.80,0.00,0.00,0.00,1096,10,20,65,60,2025-08-17 01:37
a140,1,20,22,11575.40,11675.60,38,5,147.60,11794.00,11823.20,100.20,29.20,1175,10,20,65,60,2025-08-17 01:37
a141,0,15,17,11735.30,0.00,0,0,326.40,12090.70,0.00,0.00,0.00,870,10,20,65,60,2025-08-17 01:37
a142,0,25,30,11756.50,0.00,0,0,342.80,12131.30,0.00,0.00,0.00,5079,30,60,65,60,2025-08-17 01:37
a143,0,25,30,11767.40,0.00,0,0,395.60,12213.00,0.00,0.00,0.00,5256,30,60,65,60,2025-08-17 01:37
a144,1,18,20,11824.10,11824.10,38,5,148.20,12029.30,11972.30,0.00,0.00,5295,30,60,65,60,2025-08-17 01:37
a145,0,28,28,11969.90,0.00,0,0,391.40,12416.30,0.00,0.00,0.00,5317,30,60,65,60,2025-08-17 01:37
a146,0,18,20,11993.90,0.00,0,0,192.30,12248.20,0.00,0.00,0.00,849,10,20,65,60,2025-08-17 01:37
a147,1,48,49,12170.60,12170.60,5,5,298.70,12513.30,12469.30,0.00,0.00,5500,30,60,65,60,2025-08-17 01:37
a148,0,22,25,12199.60,0.00,0,0,353.90,12608.50,0.00,0.00,0.00,5252,30,60,65,60,2025-08-17 01:37
a149,0,18,20,12251.10,0.00,0,0,258.70,12567.80,0.00,0.00,0.00,972,10,20,65,60,2025-08-17 01:37
a150,0,15,17,12272.80,0.00,0,0,261.70,12594.50,0.00,0.00,0.00,1100,10,20,65,60,2025-08-17 01:37
a151,0,18,20,12367.70,0.00,0,0,112.90,12520.60,0.00,0.00,0.00,909,10,20,65,60,2025-08-17 01:37
a152,0,16,18,12419.50,0.00,0,0,161.90,12625.40,0.00,0.00,0.00,1076,10,20,65,60,2025-08-17 01:37
a153,0,28,28,12424.30,0.00,0,0,329.70,12799.00,0.00,0.00,0.00,5322,30,60,65,60,2025-08-17 01:37
a154,1,48,49,12427.50,12469.40,5,5,341.60,12821.10,12811.00,41.90,0.00,5500,30,60,65,60,2025-08-17 01:37
a155,0,25,30,12512.10,0.00,0,0,256.10,12816.20,0.00,0.00,0.00,5123,30,60,65,60,2025-08-17 01:37
a156,0,15,17,12530.70,0.00,0,0,117.70,12682.40,0.00,0.00,0.00,4890,30,60,65,60,2025-08-17 01:37
a157,0,20,22,12588.10,0.00,0,0,138.40,12767.50,0.00,0.00,0.00,1137,10,20,65,60,2025-08-17 01:37
a158,0,22,25,12617.30,0.00,0,0,212.80,12901.10,0.00,0.00,0.00,5214,30,60,65,60,2025-08-17 01:37
a159,0,22,25,12662.70,0.00,0,0,245.00,12936.70,0.00,0.00,0.00,1005,10,20,65,60,2025-08-17 01:37
a160,0,15,17,12714.90,0.00,0,0,312.00,13093.90,0.00,0.00,0.00,847,10,20,65,60,2025-08-17 01:37
a161,1,16,18,12777.80,12811.30,28,5,174.90,12982.70,12986.20,33.50,3.50,800,10,20,65,60,2025-08-17 01:37
a162,1,18,20,12785.80,12811.20,5,5,241.10,13084.90,13052.30,25.40,0.00,951,10,20,65,60,2025-08-17 01:37
