Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,Penalty_Reject,Penalty_ArrivalDelay,Penalty_DepartureDelay,Hangar_Width,Hangar_Length,StartDate
a52,0,22,25,3113.30,0.00,0,0,224.70,3393.00,0.00,0.00,0.00,1101,10,20,65,60,2025-08-17 01:20
a53,1,20,22,3148.90,3148.90,5,5,127.30,3309.20,3276.20,0.00,0.00,5375,30,60,65,60,2025-08-17 01:20
a54,0,15,17,3185.40,0.00,0,0,126.80,3346.20,0.00,0.00,0.00,822,10,20,65,60,2025-08-17 01:20
a55,0,20,22,3781.90,0.00,0,0,240.50,4062.40,0.00,0.00,0.00,1028,10,20,65,60,2025-08-17 01:20
a56,1,48,49,3827.80,3827.80,5,5,174.00,4025.80,4001.80,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a57,0,18,20,3850.50,0.00,0,0,111.90,3993.40,0.00,0.00,0.00,1166,10,20,65,60,2025-08-17 01:20
a58,0,28,28,3910.40,0.00,0,0,350.30,4297.70,0.00,0.00,0.00,1166,10,20,65,60,2025-08-17 01:20
a59,1,48,49,3916.10,4002.00,5,5,380.70,4366.80,4382.70,85.90,15.90,5500,30,60,65,60,2025-08-17 01:20
a60,0,22,25,4002.40,0.00,0,0,153.20,4183.60,0.00,0.00,0.00,5054,30,60,65,60,2025-08-17 01:20
a61,0,25,30,4053.10,0.00,0,0,308.90,4428.00,0.00,0.00,0.00,5189,30,60,65,60,2025-08-17 01:20
a62,0,22,25,4144.10,0.00,0,0,328.70,4505.80,0.00,0.00,0.00,997,10,20,65,60,2025-08-17 01:20
a63,0,15,17,4215.90,0.00,0,0,350.10,4600.00,0.00,0.00,0.00,1121,10,20,65,60,2025-08-17 01:20
a64,0,20,22,4253.40,0.00,0,0,117.00,4428.40,0.00,0.00,0.00,968,10,20,65,60,2025-08-17 01:20
a65,0,16,18,4325.90,0.00,0,0,327.30,4724.20,0.00,0.00,0.00,4337,30,60,65,60,2025-08-17 01:20
a66,1,48,49,4470.60,4470.60,5,5,322.80,4845.40,4793.40,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a67,0,48,49,4484.70,0.00,0,0,358.10,4869.80,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a68,0,20,22,4583.70,0.00,0,0,343.10,4959.80,0.00,0.00,0.00,5076,30,60,65,60,2025-08-17 01:20
a69,0,25,30,4691.60,0.00,0,0,279.90,4995.50,0.00,0.00,0.00,5128,30,60,65,60,2025-08-17 01:20
a70,1,48,49,4906.60,4906.60,5,5,116.50,5053.10,5023.10,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a71,0,22,25,4921.40,0.00,0,0,292.40,5264.80,0.00,0.00,0.00,1180,10,20,65,60,2025-08-17 01:20
a72,1,48,49,5036.20,5036.20,5,5,335.10,5432.30,5371.30,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a73,0,48,49,5055.20,0.00,0,0,331.90,5447.10,0.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a74,0,22,25,5072.40,0.00,0,0,199.60,5325.00,0.00,0.00,0.00,1034,10,20,65,60,2025-08-17 01:20
a75,0,15,17,5143.20,0.00,0,0,320.60,5497.80,0.00,0.00,0.00,945,10,20,65,60,2025-08-17 01:20
a76,0,25,30,5226.70,0.00,0,0,110.20,5408.90,0.00,0.00,0.00,1089,10,20,65,60,2025-08-17 01:20
a77,1,20,22,5385.70,5385.70,38,5,214.10,5643.80,5599.80,0.00,0.00,947,10,20,65,60,2025-08-17 01:20
a78,1,28,28,5491.70,5491.70,5,5,365.10,5908.80,5856.80,0.00,0.00,5337,30,60,65,60,2025-08-17 01:20
a79,1,22,25,5760.90,5760.90,38,5,376.00,6197.90,6136.90,0.00,0.00,5020,30,60,65,60,2025-08-17 01:20
a80,1,16,18,6033.30,6033.30,5,5,126.40,6192.70,6159.70,0.00,0.00,913,10,20,65,60,2025-08-17 01:20
a81,0,16,18,6159.80,0.00,0,0,225.00,6436.80,0.00,0.00,0.00,969,10,20,65,60,2025-08-17 01:20
a82,0,16,18,6201.10,0.00,0,0,237.90,6482.00,0.00,0.00,0.00,4740,30,60,65,60,2025-08-17 01:20
a83,0,20,22,6231.30,0.00,0,0,340.80,6630.10,0.00,0.00,0.00,1008,10,20,65,60,2025-08-17 01:20
a84,1,48,49,6252.60,6252.60,5,5,384.00,6706.60,6636.60,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a85,0,48,49,6278.80,0.00,0,0,293.10,6604.90,0.00,0.00,0.00,1200,10,20,65,60,2025-08-17 01:20
a86,0,16,18,6291.00,0.00,0,0,205.10,6549.10,0.00,0.00,0.00,992,10,20,65,60,2025-08-17 01:20
a87,0,16,18,6338.60,0.00,0,0,357.50,6752.10,0.00,0.00,0.00,882,10,20,65,60,2025-08-17 01:20
a88,0,22,25,6393.20,0.00,0,0,216.00,6662.20,0.00,0.00,0.00,1107,10,20,65,60,2025-08-17 01:20
a89,1,25,30,6504.90,6636.70,30,5,374.30,6907.20,7011.00,131.80,103.80,5248,30,60,65,60,2025-08-17 01:20
a90,1,16,18,6680.60,6680.60,5,5,124.20,6863.80,6804.80,0.00,0.00,845,10,20,65,60,2025-08-17 01:20
a91,0,15,17,6800.10,0.00,0,0,395.10,7259.20,0.00,0.00,0.00,985,10,20,65,60,2025-08-17 01:20
a92,0,18,20,6824.90,0.00,0,0,173.50,7060.40,0.00,0.00,0.00,4861,30,60,65,60,2025-08-17 01:20
a93,0,15,17,6858.00,0.00,0,0,327.70,7240.70,0.00,0.00,0.00,860,10,20,65,60,2025-08-17 01:20
a94,1,22,25,6914.30,7011.20,30,5,317.00,7256.30,7328.20,96.90,71.90,1132,10,20,65,60,2025-08-17 01:20
a95,1,20,22,6968.80,6968.80,5,5,148.60,7172.40,7117.40,0.00,0.00,5368,30,60,65,60,2025-08-17 01:20
a96,1,20,22,7087.90,7117.50,5,5,126.60,7264.50,7244.10,29.60,0.00,999,10,20,65,60,2025-08-17 01:20
a97,0,16,18,7320.40,0.00,0,0,346.40,7729.80,0.00,0.00,0.00,927,10,20,65,60,2025-08-17 01:20
a98,1,48,49,7434.50,7434.50,5,5,145.50,7620.00,7580.00,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a99,1,15,17,7518.00,7580.20,38,5,214.80,7791.80,7795.00,62.20,3.20,764,10,20,65,60,2025-08-17 01:20
a100,1,28,28,7568.40,7580.10,5,5,214.20,7828.60,7794.30,11.70,0.00,5412,30,60,65,60,2025-08-17 01:20
a101,0,25,30,7765.40,0.00,0,0,387.40,8176.80,0.00,0.00,0.00,5328,30,60,65,60,2025-08-17 01:20
a102,0,20,22,7888.70,0.00,0,0,193.90,8126.60,0.00,0.00,0.00,929,10,20,65,60,2025-08-17 01:20
a103,0,16,18,7951.60,0.00,0,0,384.20,8401.80,0.00,0.00,0.00,939,10,20,65,60,2025-08-17 01:20
a104,1,48,49,8070.60,8070.60,5,5,362.30,8502.90,8432.90,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a105,0,15,17,8092.50,0.00,0,0,398.30,8533.80,0.00,0.00,0.00,764,10,20,65,60,2025-08-17 01:20
a106,0,22,25,8314.90,0.00,0,0,343.90,8705.80,0.00,0.00,0.00,1105,10,20,65,60,2025-08-17 01:20
a107,1,16,18,8338.10,8433.00,5,5,118.00,8521.10,8551.00,94.90,29.90,5089,30,60,65,60,2025-08-17 01:20
a108,0,16,18,8536.90,0.00,0,0,344.40,8951.30,0.00,0.00,0.00,778,10,20,65,60,2025-08-17 01:20
a109,1,18,20,8553.70,8553.70,35,5,251.60,8843.30,8805.30,0.00,0.00,919,10,20,65,60,2025-08-17 01:20
a110,1,25,30,8559.60,8559.60,5,5,276.80,8882.40,8836.40,0.00,0.00,1147,10,20,65,60,2025-08-17 01:20
a111,0,15,17,8611.10,0.00,0,0,398.90,9068.00,0.00,0.00,0.00,867,10,20,65,60,2025-08-17 01:20
a112,0,20,22,8839.00,0.00,0,0,191.20,9073.20,0.00,0.00,0.00,1091,10,20,65,60,2025-08-17 01:20
a113,1,28,28,8950.70,9079.20,28,5,300.20,9312.90,9379.40,128.50,66.50,5356,30,60,65,60,2025-08-17 01:20
a114,0,25,30,8976.80,0.00,0,0,304.90,9316.70,0.00,0.00,0.00,5300,30,60,65,60,2025-08-17 01:20
a115,1,48,49,8978.10,8978.10,5,5,101.00,9137.10,9079.10,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a116,0,25,30,9064.60,0.00,0,0,177.90,9290.50,0.00,0.00,0.00,5159,30,60,65,60,2025-08-17 01:20
a117,1,18,20,9086.00,9086.00,5,5,115.80,9234.80,9201.80,0.00,0.00,5395,30,60,65,60,2025-08-17 01:20
a118,0,22,25,9094.80,0.00,0,0,283.20,9417.00,0.00,0.00,0.00,1189,10,20,65,60,2025-08-17 01:20
a119,0,20,22,9118.00,0.00,0,0,364.30,9547.30,0.00,0.00,0.00,1076,10,20,65,60,2025-08-17 01:20
a120,1,20,22,9483.40,9483.40,5,5,229.70,9758.10,9713.10,0.00,0.00,4895,30,60,65,60,2025-08-17 01:20
a121,0,18,20,9594.10,0.00,0,0,194.70,9813.80,0.00,0.00,0.00,875,10,20,65,60,2025-08-17 01:20
a122,0,15,17,9604.40,0.00,0,0,129.70,9786.10,0.00,0.00,0.00,705,10,20,65,60,2025-08-17 01:20
a123,1,22,25,9620.90,9620.90,30,5,397.30,10054.20,10018.20,0.00,0.00,1166,10,20,65,60,2025-08-17 01:20
a124,0,22,25,9644.20,0.00,0,0,172.20,9853.40,0.00,0.00,0.00,1017,10,20,65,60,2025-08-17 01:20
a125,1,15,17,9702.30,9713.20,5,5,338.80,10068.10,10052.00,10.90,0.00,1065,10,20,65,60,2025-08-17 01:20
a126,0,15,17,9903.10,0.00,0,0,179.50,10123.60,0.00,0.00,0.00,923,10,20,65,60,2025-08-17 01:20
a127,1,48,49,10064.60,10064.60,5,5,151.70,10250.30,10216.30,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a128,1,28,28,10109.10,10216.40,5,5,198.80,10358.90,10415.20,107.30,56.30,5481,30,60,65,60,2025-08-17 01:20
a129,1,22,25,10110.80,10216.60,38,5,309.50,10467.30,10526.10,105.80,58.80,5456,30,60,65,60,2025-08-17 01:20
a130,0,20,22,10133.90,0.00,0,0,274.80,10457.70,0.00,0.00,0.00,4678,30,60,65,60,2025-08-17 01:20
a131,0,18,20,10135.70,0.00,0,0,331.10,10501.80,0.00,0.00,0.00,4572,30,60,65,60,2025-08-17 01:20
a132,0,16,18,10141.70,0.00,0,0,267.80,10478.50,0.00,0.00,0.00,922,10,20,65,60,2025-08-17 01:20
a133,0,15,17,10142.50,0.00,0,0,106.20,10306.70,0.00,0.00,0.00,737,10,20,65,60,2025-08-17 01:20
a134,0,25,30,10191.10,0.00,0,0,168.10,10404.20,0.00,0.00,0.00,1086,10,20,65,60,2025-08-17 01:20
a135,1,15,17,10433.30,10526.30,30,5,246.00,10740.30,10772.30,93.00,32.00,1147,10,20,65,60,2025-08-17 01:20
a136,1,20,22,10473.40,10473.40,5,5,292.30,10824.70,10765.70,0.00,0.00,1161,10,20,65,60,2025-08-17 01:20
a137,0,25,30,10490.00,0.00,0,0,194.60,10736.60,0.00,0.00,0.00,1147,10,20,65,60,2025-08-17 01:20
a138,0,15,17,10630.90,0.00,0,0,185.80,10859.70,0.00,0.00,0.00,834,10,20,65,60,2025-08-17 01:20
a139,0,28,28,10633.30,0.00,0,0,285.10,10978.40,0.00,0.00,0.00,1172,10,20,65,60,2025-08-17 01:20
a140,1,48,49,10803.60,10803.60,5,5,285.10,11143.70,11088.70,0.00,0.00,5500,30,60,65,60,2025-08-17 01:20
a141,1,16,18,11009.00,11088.80,38,5,244.60,11300.60,11333.40,79.80,32.80,1106,10,20,65,60,2025-08-17 01:20
a142,1,28,28,11106.90,11106.90,5,5,103.50,11242.40,11210.40,0.00,0.00,1188,10,20,65,60,2025-08-17 01:20
